Serial Number:20697595 --

"Date Time, GMT -1000","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","EOF"
2019-11-06 16:30:00,83.04,-87.67,8.30, , , , , , , , 
2019-11-06 16:40:00,83.00,-86.67,8.28, , , , , , , , 
2019-11-06 16:50:00,82.95,-86.83,8.29, , , , , , , , 
2019-11-06 17:00:00,82.91,-86.02,8.27, , , , , , , , 
2019-11-06 17:10:00,82.82,-85.57,8.27, , , , , , , , 
2019-11-06 17:20:00,82.82,-84.82,8.25, , , , , , , , 
2019-11-06 17:30:00,82.78,-84.58,8.25, , , , , , , , 
2019-11-06 17:40:00,82.78,-84.08,8.24, , , , , , , , 
2019-11-06 17:50:00,82.73,-83.64,8.23, , , , , , , , 
2019-11-06 18:00:00,82.73,-83.47,8.23, , , , , , , , 
2019-11-06 18:10:00,82.73,-83.24,8.23, , , , , , , , 
2019-11-06 18:20:00,82.73,-83.00,8.22, , , , , , , , 
2019-11-06 18:30:00,82.69,-82.53,8.21, , , , , , , , 
2019-11-06 18:40:00,82.69,-82.60,8.22, , , , , , , , 
2019-11-06 18:50:00,82.69,-82.49,8.21, , , , , , , , 
2019-11-06 19:00:00,82.69,-82.41,8.21, , , , , , , , 
2019-11-06 19:10:00,82.69,-82.38,8.21, , , , , , , , 
2019-11-06 19:20:00,82.69,-82.46,8.21, , , , , , , , 
2019-11-06 19:30:00,82.69,-82.33,8.21, , , , , , , , 
2019-11-06 19:40:00,82.64,-82.17,8.21, , , , , , , , 
2019-11-06 19:50:00,82.64,-82.41,8.21, , , , , , , , 
2019-11-06 20:00:00,82.69,-82.57,8.22, , , , , , , , 
2019-11-06 20:10:00,82.73,-82.49,8.21, , , , , , , , 
2019-11-06 20:20:00,82.73,-82.63,8.22, , , , , , , , 
2019-11-06 20:30:00,82.78,-82.39,8.21, , , , , , , , 
2019-11-06 20:40:00,82.78,-82.55,8.22, , , , , , , , 
2019-11-06 20:50:00,82.82,-82.36,8.21, , , , , , , , 
2019-11-06 21:00:00,82.87,-82.22,8.21, , , , , , , , 
2019-11-06 21:10:00,82.87,-82.32,8.21, , , , , , , , 
2019-11-06 21:20:00,82.87,-82.44,8.21, , , , , , , , 
2019-11-06 21:30:00,82.87,-82.49,8.21, , , , , , , , 
2019-11-06 21:40:00,82.87,-82.19,8.21, , , , , , , , 
2019-11-06 21:50:00,82.82,-82.17,8.21, , , , , , , , 
2019-11-06 22:00:00,82.82,-82.39,8.21, , , , , , , , 
2019-11-06 22:10:00,82.78,-82.41,8.21, , , , , , , , 
2019-11-06 22:20:00,82.78,-82.44,8.21, , , , , , , , 
2019-11-06 22:30:00,82.73,-82.52,8.21, , , , , , , , 
2019-11-06 22:40:00,82.73,-82.32,8.21, , , , , , , , 
2019-11-06 22:50:00,82.73,-82.61,8.22, , , , , , , , 
2019-11-06 23:00:00,82.73,-82.46,8.21, , , , , , , , 
2019-11-06 23:10:00,82.73,-82.41,8.21, , , , , , , , 
2019-11-06 23:20:00,82.69,-82.33,8.21, , , , , , , , 
2019-11-06 23:30:00,82.69,-82.30,8.21, , , , , , , , 
2019-11-06 23:40:00,82.73,-82.39,8.21, , , , , , , , 
2019-11-06 23:50:00,82.73,-82.42,8.21, , , , , , , , 
2019-11-07 00:00:00,82.69,-82.50,8.21, , , , , , , , 
2019-11-07 00:10:00,82.69,-82.44,8.21, , , , , , , , 
2019-11-07 00:20:00,82.69,-82.46,8.21, , , , , , , , 
2019-11-07 00:30:00,82.69,-82.44,8.21, , , , , , , , 
2019-11-07 00:40:00,82.64,-82.30,8.21, , , , , , , , 
2019-11-07 00:50:00,82.64,-82.27,8.21, , , , , , , , 
2019-11-07 01:00:00,82.64,-82.14,8.21, , , , , , , , 
2019-11-07 01:10:00,82.64,-82.17,8.21, , , , , , , , 
2019-11-07 01:20:00,82.64,-82.16,8.21, , , , , , , , 
2019-11-07 01:30:00,82.64,-81.97,8.21, , , , , , , , 
2019-11-07 01:40:00,82.64,-82.10,8.21, , , , , , , , 
2019-11-07 01:50:00,82.64,-82.13,8.21, , , , , , , , 
2019-11-07 02:00:00,82.64,-82.19,8.21, , , , , , , , 
2019-11-07 02:10:00,82.64,-81.99,8.21, , , , , , , , 
2019-11-07 02:20:00,82.64,-82.00,8.21, , , , , , , , 
2019-11-07 02:30:00,82.64,-81.83,8.20, , , , , , , , 
2019-11-07 02:40:00,82.64,-81.86,8.20, , , , , , , , 
2019-11-07 02:50:00,82.64,-81.86,8.20, , , , , , , , 
2019-11-07 03:00:00,82.64,-82.03,8.21, , , , , , , , 
2019-11-07 03:10:00,82.64,-81.86,8.20, , , , , , , , 
2019-11-07 03:20:00,82.60,-81.88,8.20, , , , , , , , 
2019-11-07 03:30:00,82.60,-81.88,8.20, , , , , , , , 
2019-11-07 03:40:00,82.60,-81.67,8.20, , , , , , , , 
2019-11-07 03:50:00,82.55,-81.86,8.20, , , , , , , , 
2019-11-07 04:00:00,82.51,-81.91,8.20, , , , , , , , 
2019-11-07 04:10:00,82.51,-81.91,8.20, , , , , , , , 
2019-11-07 04:20:00,82.51,-81.88,8.20, , , , , , , , 
2019-11-07 04:30:00,82.51,-81.66,8.20, , , , , , , , 
2019-11-07 04:40:00,82.46,-81.58,8.20, , , , , , , , 
2019-11-07 04:50:00,82.46,-81.61,8.20, , , , , , , , 
2019-11-07 05:00:00,82.42,-81.58,8.20, , , , , , , , 
2019-11-07 05:10:00,82.38,-81.49,8.20, , , , , , , , 
2019-11-07 05:20:00,82.38,-81.66,8.20, , , , , , , , 
2019-11-07 05:30:00,82.33,-81.78,8.20, , , , , , , , 
2019-11-07 05:40:00,82.33,-81.94,8.21, , , , , , , , 
2019-11-07 05:50:00,82.33,-82.27,8.21, , , , , , , , 
2019-11-07 06:00:00,82.33,-82.74,8.22, , , , , , , , 
2019-11-07 06:10:00,82.38,-83.38,8.23, , , , , , , , 
2019-11-07 06:20:00,82.42,-83.86,8.24, , , , , , , , 
2019-11-07 06:30:00,82.51,-85.02,8.26, , , , , , , , 
2019-11-07 06:40:00,82.55,-84.96,8.26, , , , , , , , 
2019-11-07 06:50:00,82.60,-86.28,8.28, , , , , , , , 
2019-11-07 07:00:00,82.69,-86.10,8.27, , , , , , , , 
2019-11-07 07:10:00,82.73,-86.30,8.28, , , , , , , , 
2019-11-07 07:20:00,82.78,-86.44,8.28, , , , , , , , 
2019-11-07 07:30:00,82.87,-86.61,8.28, , , , , , , , 
2019-11-07 07:40:00,82.91,-87.64,8.30, , , , , , , , 
2019-11-07 07:50:00,82.95,-86.96,8.29, , , , , , , , 
2019-11-07 08:00:00,83.00,-87.72,8.30, , , , , , , , 
2019-11-07 08:10:00,83.04,-87.07,8.29, , , , , , , , 
2019-11-07 08:20:00,83.09,-87.16,8.29, , , , , , , , 
2019-11-07 08:30:00,83.13,-87.60,8.30, , , , , , , , 
2019-11-07 08:40:00,83.18,-87.85,8.30, , , , , , , , 
2019-11-07 08:50:00,83.22,-88.17,8.31, , , , , , , , 
2019-11-07 09:00:00,83.27,-88.25,8.31, , , , , , , , 
2019-11-07 09:10:00,83.31,-88.21,8.31, , , , , , , , 
2019-11-07 09:20:00,83.36,-88.07,8.31, , , , , , , , 
2019-11-07 09:30:00,83.45,-88.94,8.32, , , , , , , , 
2019-11-07 09:40:00,83.54,-89.66,8.33, , , , , , , , 
2019-11-07 09:50:00,83.54,-88.72,8.32, , , , , , , , 
2019-11-07 10:00:00,83.58,-89.53,8.33, , , , , , , , 
2019-11-07 10:10:00,83.58,-89.49,8.33, , , , , , , , 
2019-11-07 10:20:00,83.54,-88.39,8.31, , , , , , , , 
2019-11-07 10:30:00,83.58,-89.63,8.33, , , , , , , , 
2019-11-07 10:40:00,83.62,-89.32,8.33, , , , , , , , 
2019-11-07 10:50:00,83.62,-89.02,8.32, , , , , , , , 
2019-11-07 11:00:00,83.58,-88.46,8.31, , , , , , , , 
2019-11-07 11:10:00,83.58,-89.10,8.32, , , , , , , , 
2019-11-07 11:20:00,83.62,-90.53,8.35, , , , , , , , 
2019-11-07 11:30:00,83.62,-89.89,8.34, , , , , , , , 
2019-11-07 11:40:00,83.62,-90.38,8.34, , , , , , , , 
2019-11-07 11:50:00,83.54,-89.17,8.32, , , , , , , , 
2019-11-07 12:00:00,83.49,-89.14,8.32, , , , , , , , 
2019-11-07 12:10:00,83.45,-89.88,8.34, , , , , , , , 
2019-11-07 12:20:00,83.45,-90.21,8.34, , , , , , , , 
2019-11-07 12:30:00,83.36,-89.00,8.32, , , , , , , , 
2019-11-07 12:40:00,83.45,-90.08,8.34, , , , , , , , 
2019-11-07 12:50:00,83.49,-91.24,8.36, , , , , , , , 
2019-11-07 13:00:00,83.40,-90.44,8.35, , , , , , , , 
2019-11-07 13:10:00,83.36,-90.66,8.35, , , , , , , , 
2019-11-07 13:20:00,83.31,-90.64,8.35, , , , , , , , 
2019-11-07 13:30:00,83.13,-90.22,8.34, , , , , , , , 
2019-11-07 13:40:00,83.13,-91.83,8.37, , , , , , , , 
2019-11-07 13:50:00,83.22,-92.14,8.37, , , , , , , , 
2019-11-07 14:00:00,83.04,-90.17,8.34, , , , , , , , 
2019-11-07 14:10:00,83.00,-89.03,8.32, , , , , , , , 
2019-11-07 14:20:00,82.91,-87.63,8.30, , , , , , , , 
2019-11-07 14:30:00,82.78,-86.41,8.28, , , , , , , , 
2019-11-07 14:40:00,82.69,-86.17,8.28, , , , , , , , 
2019-11-07 14:50:00,82.60,-85.97,8.27, , , , , , , , 
2019-11-07 15:00:00,82.51,-85.17,8.26, , , , , , , , 
2019-11-07 15:10:00,82.51,-85.33,8.26, , , , , , , , 
2019-11-07 15:20:00,82.51,-85.82,8.27, , , , , , , , 
2019-11-07 15:30:00,82.55,-86.46,8.28, , , , , , , , 
2019-11-07 15:40:00,82.55,-86.77,8.29, , , , , , , , 
2019-11-07 15:50:00,82.55,-86.97,8.29, , , , , , , , 
2019-11-07 16:00:00,82.60,-86.55,8.28, , , , , , , , 
2019-11-07 16:10:00,82.60,-87.58,8.30, , , , , , , , 
2019-11-07 16:20:00,82.64,-87.30,8.30, , , , , , , , 
2019-11-07 16:30:00,82.64,-86.24,8.28, , , , , , , , 
2019-11-07 16:40:00,82.64,-85.55,8.27, , , , , , , , 
2019-11-07 16:50:00,82.60,-85.03,8.26, , , , , , , , 
2019-11-07 17:00:00,82.60,-85.21,8.26, , , , , , , , 
2019-11-07 17:10:00,82.60,-84.66,8.25, , , , , , , , 
2019-11-07 17:20:00,82.55,-83.86,8.24, , , , , , , , 
2019-11-07 17:30:00,82.55,-83.74,8.24, , , , , , , , 
2019-11-07 17:40:00,82.55,-83.39,8.23, , , , , , , , 
2019-11-07 17:50:00,82.51,-83.10,8.22, , , , , , , , 
2019-11-07 18:00:00,82.51,-82.61,8.22, , , , , , , , 
2019-11-07 18:10:00,82.51,-82.57,8.22, , , , , , , , 
2019-11-07 18:20:00,82.46,-82.27,8.21, , , , , , , , 
2019-11-07 18:30:00,82.46,-82.25,8.21, , , , , , , , 
2019-11-07 18:40:00,82.46,-82.16,8.21, , , , , , , , 
2019-11-07 18:50:00,82.51,-81.97,8.21, , , , , , , , 
2019-11-07 19:00:00,82.51,-82.00,8.21, , , , , , , , 
2019-11-07 19:10:00,82.51,-81.86,8.20, , , , , , , , 
2019-11-07 19:20:00,82.51,-81.56,8.20, , , , , , , , 
2019-11-07 19:30:00,82.51,-81.72,8.20, , , , , , , , 
2019-11-07 19:40:00,82.51,-81.66,8.20, , , , , , , , 
2019-11-07 19:50:00,82.51,-81.55,8.20, , , , , , , , 
2019-11-07 20:00:00,82.46,-81.53,8.20, , , , , , , , 
2019-11-07 20:10:00,82.46,-81.52,8.20, , , , , , , , 
2019-11-07 20:20:00,82.46,-81.46,8.20, , , , , , , , 
2019-11-07 20:30:00,82.42,-81.83,8.20, , , , , , , , 
2019-11-07 20:40:00,82.42,-81.71,8.20, , , , , , , , 
2019-11-07 20:50:00,82.42,-81.85,8.20, , , , , , , , 
2019-11-07 21:00:00,82.38,-81.85,8.20, , , , , , , , 
2019-11-07 21:10:00,82.38,-81.52,8.20, , , , , , , , 
2019-11-07 21:20:00,82.38,-81.78,8.20, , , , , , , , 
2019-11-07 21:30:00,82.38,-81.86,8.20, , , , , , , , 
2019-11-07 21:40:00,82.38,-82.16,8.21, , , , , , , , 
2019-11-07 21:50:00,82.42,-82.08,8.21, , , , , , , , 
2019-11-07 22:00:00,82.42,-82.27,8.21, , , , , , , , 
2019-11-07 22:10:00,82.42,-82.25,8.21, , , , , , , , 
2019-11-07 22:20:00,82.42,-82.13,8.21, , , , , , , , 
2019-11-07 22:30:00,82.42,-82.10,8.21, , , , , , , , 
2019-11-07 22:40:00,82.42,-82.13,8.21, , , , , , , , 
2019-11-07 22:50:00,82.42,-82.03,8.21, , , , , , , , 
2019-11-07 23:00:00,82.46,-82.07,8.21, , , , , , , , 
2019-11-07 23:10:00,82.46,-82.28,8.21, , , , , , , , 
2019-11-07 23:20:00,82.46,-81.99,8.21, , , , , , , , 
2019-11-07 23:30:00,82.46,-81.86,8.20, , , , , , , , 
2019-11-07 23:40:00,82.46,-81.86,8.20, , , , , , , , 
2019-11-07 23:50:00,82.46,-81.78,8.20, , , , , , , , 
2019-11-08 00:00:00,82.42,-81.77,8.20, , , , , , , , 
2019-11-08 00:10:00,82.42,-81.91,8.21, , , , , , , , 
2019-11-08 00:20:00,82.42,-82.05,8.21, , , , , , , , 
2019-11-08 00:30:00,82.42,-82.00,8.21, , , , , , , , 
2019-11-08 00:40:00,82.42,-82.52,8.22, , , , , , , , 
2019-11-08 00:50:00,82.42,-82.52,8.22, , , , , , , , 
2019-11-08 01:00:00,82.38,-82.46,8.21, , , , , , , , 
2019-11-08 01:10:00,82.38,-82.57,8.22, , , , , , , , 
2019-11-08 01:20:00,82.33,-82.63,8.22, , , , , , , , 
2019-11-08 01:30:00,82.33,-82.49,8.21, , , , , , , , 
2019-11-08 01:40:00,82.33,-82.55,8.22, , , , , , , , 
2019-11-08 01:50:00,82.33,-82.58,8.22, , , , , , , , 
2019-11-08 02:00:00,82.29,-82.71,8.22, , , , , , , , 
2019-11-08 02:10:00,82.29,-82.50,8.22, , , , , , , , 
2019-11-08 02:20:00,82.29,-82.14,8.21, , , , , , , , 
2019-11-08 02:30:00,82.29,-82.03,8.21, , , , , , , , 
2019-11-08 02:40:00,82.29,-82.30,8.21, , , , , , , , 
2019-11-08 02:50:00,82.29,-82.32,8.21, , , , , , , , 
2019-11-08 03:00:00,82.29,-82.14,8.21, , , , , , , , 
2019-11-08 03:10:00,82.29,-81.83,8.20, , , , , , , , 
2019-11-08 03:20:00,82.29,-82.05,8.21, , , , , , , , 
2019-11-08 03:30:00,82.29,-81.99,8.21, , , , , , , , 
2019-11-08 03:40:00,82.29,-81.81,8.20, , , , , , , , 
2019-11-08 03:50:00,82.29,-81.80,8.20, , , , , , , , 
2019-11-08 04:00:00,82.29,-81.69,8.20, , , , , , , , 
2019-11-08 04:10:00,82.29,-81.75,8.20, , , , , , , , 
2019-11-08 04:20:00,82.33,-81.75,8.20, , , , , , , , 
2019-11-08 04:30:00,82.33,-81.71,8.20, , , , , , , , 
2019-11-08 04:40:00,82.33,-81.53,8.20, , , , , , , , 
2019-11-08 04:50:00,82.33,-81.58,8.20, , , , , , , , 
2019-11-08 05:00:00,82.33,-81.63,8.20, , , , , , , , 
2019-11-08 05:10:00,82.33,-81.64,8.20, , , , , , , , 
2019-11-08 05:20:00,82.33,-81.72,8.20, , , , , , , , 
2019-11-08 05:30:00,82.33,-81.81,8.20, , , , , , , , 
2019-11-08 05:40:00,82.33,-81.91,8.21, , , , , , , , 
2019-11-08 05:50:00,82.33,-82.05,8.21, , , , , , , , 
2019-11-08 06:00:00,82.33,-82.44,8.21, , , , , , , , 
2019-11-08 06:10:00,82.33,-83.16,8.23, , , , , , , , 
2019-11-08 06:20:00,82.38,-83.25,8.23, , , , , , , , 
2019-11-08 06:30:00,82.38,-83.44,8.23, , , , , , , , 
2019-11-08 06:40:00,82.38,-84.69,8.25, , , , , , , , 
2019-11-08 06:50:00,82.42,-85.10,8.26, , , , , , , , 
2019-11-08 07:00:00,82.46,-85.14,8.26, , , , , , , , 
2019-11-08 07:10:00,82.46,-85.28,8.26, , , , , , , , 
2019-11-08 07:20:00,82.51,-87.27,8.29, , , , , , , , 
2019-11-08 07:30:00,82.51,-86.71,8.29, , , , , , , , 
2019-11-08 07:40:00,82.55,-87.64,8.30, , , , , , , , 
2019-11-08 07:50:00,82.55,-86.17,8.28, , , , , , , , 
2019-11-08 08:00:00,82.64,-87.75,8.30, , , , , , , , 
2019-11-08 08:10:00,82.69,-87.38,8.30, , , , , , , , 
2019-11-08 08:20:00,82.78,-88.24,8.31, , , , , , , , 
2019-11-08 08:30:00,82.78,-87.69,8.30, , , , , , , , 
2019-11-08 08:40:00,82.82,-87.82,8.30, , , , , , , , 
2019-11-08 08:50:00,82.87,-89.21,8.33, , , , , , , , 
2019-11-08 09:00:00,82.91,-89.14,8.33, , , , , , , , 
2019-11-08 09:10:00,83.00,-88.27,8.31, , , , , , , , 
2019-11-08 09:20:00,83.09,-90.10,8.34, , , , , , , , 
2019-11-08 09:30:00,83.13,-89.39,8.33, , , , , , , , 
2019-11-08 09:40:00,83.22,-91.11,8.36, , , , , , , , 
2019-11-08 09:50:00,83.22,-89.77,8.33, , , , , , , , 
2019-11-08 10:00:00,83.22,-89.52,8.33, , , , , , , , 
2019-11-08 10:10:00,83.18,-90.03,8.34, , , , , , , , 
2019-11-08 10:20:00,83.22,-90.16,8.34, , , , , , , , 
2019-11-08 10:30:00,83.18,-88.44,8.31, , , , , , , , 
2019-11-08 10:40:00,83.22,-89.86,8.34, , , , , , , , 
2019-11-08 10:50:00,83.31,-90.55,8.35, , , , , , , , 
2019-11-08 11:00:00,83.31,-89.00,8.32, , , , , , , , 
2019-11-08 11:10:00,83.31,-89.74,8.33, , , , , , , , 
2019-11-08 11:20:00,83.40,-90.50,8.35, , , , , , , , 
2019-11-08 11:30:00,83.36,-89.30,8.33, , , , , , , , 
2019-11-08 11:40:00,83.31,-88.25,8.31, , , , , , , , 
2019-11-08 11:50:00,83.18,-87.83,8.30, , , , , , , , 
2019-11-08 12:00:00,83.13,-88.66,8.32, , , , , , , , 
2019-11-08 12:10:00,83.13,-87.39,8.30, , , , , , , , 
2019-11-08 12:20:00,83.22,-89.00,8.32, , , , , , , , 
2019-11-08 12:30:00,83.36,-92.05,8.37, , , , , , , , 
2019-11-08 12:40:00,83.36,-90.35,8.34, , , , , , , , 
2019-11-08 12:50:00,83.27,-89.21,8.33, , , , , , , , 
2019-11-08 13:00:00,83.40,-91.22,8.36, , , , , , , , 
2019-11-08 13:10:00,83.22,-89.96,8.34, , , , , , , , 
2019-11-08 13:20:00,83.27,-91.24,8.36, , , , , , , , 
2019-11-08 13:30:00,83.04,-90.32,8.34, , , , , , , , 
2019-11-08 13:40:00,82.95,-88.74,8.32, , , , , , , , 
2019-11-08 13:50:00,83.04,-92.42,8.38, , , , , , , , 
2019-11-08 14:00:00,83.13,-90.35,8.34, , , , , , , , 
2019-11-08 14:10:00,83.22,-90.02,8.34, , , , , , , , 
2019-11-08 14:20:00,83.09,-89.11,8.32, , , , , , , , 
2019-11-08 14:30:00,83.13,-89.82,8.34, , , , , , , , 
2019-11-08 14:40:00,83.18,-89.83,8.34, , , , , , , , 
2019-11-08 14:50:00,83.00,-88.53,8.31, , , , , , , , 
2019-11-08 15:00:00,83.00,-89.10,8.32, , , , , , , , 
2019-11-08 15:10:00,83.04,-90.19,8.34, , , , , , , , 
2019-11-08 15:20:00,82.95,-89.42,8.33, , , , , , , , 
2019-11-08 15:30:00,82.95,-88.42,8.31, , , , , , , , 
2019-11-08 15:40:00,82.95,-88.07,8.31, , , , , , , , 
2019-11-08 15:50:00,83.00,-88.85,8.32, , , , , , , , 
2019-11-08 16:00:00,83.04,-88.74,8.32, , , , , , , , 
2019-11-08 16:10:00,83.00,-88.33,8.31, , , , , , , , 
2019-11-08 16:20:00,83.00,-87.55,8.30, , , , , , , , 
2019-11-08 16:30:00,83.00,-87.66,8.30, , , , , , , , 
2019-11-08 16:40:00,83.00,-87.28,8.29, , , , , , , , 
2019-11-08 16:50:00,82.95,-87.07,8.29, , , , , , , , 
2019-11-08 17:00:00,82.87,-86.75,8.29, , , , , , , , 
2019-11-08 17:10:00,82.82,-86.50,8.28, , , , , , , , 
2019-11-08 17:20:00,82.73,-85.67,8.27, , , , , , , , 
2019-11-08 17:30:00,82.69,-85.02,8.26, , , , , , , , 
2019-11-08 17:40:00,82.60,-84.52,8.25, , , , , , , , 
2019-11-08 17:50:00,82.60,-83.97,8.24, , , , , , , , 
2019-11-08 18:00:00,82.60,-83.47,8.23, , , , , , , , 
2019-11-08 18:10:00,82.60,-83.35,8.23, , , , , , , , 
2019-11-08 18:20:00,82.60,-82.83,8.22, , , , , , , , 
2019-11-08 18:30:00,82.60,-82.75,8.22, , , , , , , , 
2019-11-08 18:40:00,82.55,-82.89,8.22, , , , , , , , 
2019-11-08 18:50:00,82.55,-82.74,8.22, , , , , , , , 
2019-11-08 19:00:00,82.51,-82.58,8.22, , , , , , , , 
2019-11-08 19:10:00,82.51,-82.69,8.22, , , , , , , , 
2019-11-08 19:20:00,82.51,-82.64,8.22, , , , , , , , 
2019-11-08 19:30:00,82.51,-82.25,8.21, , , , , , , , 
2019-11-08 19:40:00,82.51,-82.24,8.21, , , , , , , , 
2019-11-08 19:50:00,82.51,-82.38,8.21, , , , , , , , 
2019-11-08 20:00:00,82.51,-82.24,8.21, , , , , , , , 
2019-11-08 20:10:00,82.51,-82.57,8.22, , , , , , , , 
2019-11-08 20:20:00,82.51,-82.67,8.22, , , , , , , , 
2019-11-08 20:30:00,82.51,-82.49,8.21, , , , , , , , 
2019-11-08 20:40:00,82.51,-82.44,8.21, , , , , , , , 
2019-11-08 20:50:00,82.46,-82.28,8.21, , , , , , , , 
2019-11-08 21:00:00,82.46,-82.35,8.21, , , , , , , , 
2019-11-08 21:10:00,82.46,-82.32,8.21, , , , , , , , 
2019-11-08 21:20:00,82.46,-81.83,8.20, , , , , , , , 
2019-11-08 21:30:00,82.46,-82.02,8.21, , , , , , , , 
2019-11-08 21:40:00,82.42,-81.81,8.20, , , , , , , , 
2019-11-08 21:50:00,82.38,-81.91,8.21, , , , , , , , 
2019-11-08 22:00:00,82.33,-81.58,8.20, , , , , , , , 
2019-11-08 22:10:00,82.29,-81.99,8.21, , , , , , , , 
2019-11-08 22:20:00,82.29,-82.17,8.21, , , , , , , , 
2019-11-08 22:30:00,82.29,-82.22,8.21, , , , , , , , 
2019-11-08 22:40:00,82.29,-82.36,8.21, , , , , , , , 
2019-11-08 22:50:00,82.38,-82.36,8.21, , , , , , , , 
2019-11-08 23:00:00,82.38,-82.27,8.21, , , , , , , , 
2019-11-08 23:10:00,82.42,-82.47,8.21, , , , , , , , 
2019-11-08 23:20:00,82.46,-82.57,8.22, , , , , , , , 
2019-11-08 23:30:00,82.46,-82.25,8.21, , , , , , , , 
2019-11-08 23:40:00,82.46,-82.47,8.21, , , , , , , , 
2019-11-08 23:50:00,82.46,-82.53,8.22, , , , , , , , 
2019-11-09 00:00:00,82.46,-82.75,8.22, , , , , , , , 
2019-11-09 00:10:00,82.42,-82.69,8.22, , , , , , , , 
2019-11-09 00:20:00,82.42,-82.69,8.22, , , , , , , , 
2019-11-09 00:30:00,82.38,-82.85,8.22, , , , , , , , 
2019-11-09 00:40:00,82.33,-82.64,8.22, , , , , , , , 
2019-11-09 00:50:00,82.33,-82.30,8.21, , , , , , , , 
2019-11-09 01:00:00,82.33,-82.38,8.21, , , , , , , , 
2019-11-09 01:10:00,82.33,-82.32,8.21, , , , , , , , 
2019-11-09 01:20:00,82.33,-82.67,8.22, , , , , , , , 
2019-11-09 01:30:00,82.33,-82.46,8.21, , , , , , , , 
2019-11-09 01:40:00,82.33,-82.53,8.22, , , , , , , , 
2019-11-09 01:50:00,82.29,-82.39,8.21, , , , , , , , 
2019-11-09 02:00:00,82.29,-82.58,8.22, , , , , , , , 
2019-11-09 02:10:00,82.29,-82.72,8.22, , , , , , , , 
2019-11-09 02:20:00,82.29,-82.71,8.22, , , , , , , , 
2019-11-09 02:30:00,82.29,-82.57,8.22, , , , , , , , 
2019-11-09 02:40:00,82.29,-82.41,8.21, , , , , , , , 
2019-11-09 02:50:00,82.29,-82.39,8.21, , , , , , , , 
2019-11-09 03:00:00,82.29,-82.46,8.21, , , , , , , , 
2019-11-09 03:10:00,82.29,-82.74,8.22, , , , , , , , 
2019-11-09 03:20:00,82.33,-82.64,8.22, , , , , , , , 
2019-11-09 03:30:00,82.33,-82.53,8.22, , , , , , , , 
2019-11-09 03:40:00,82.33,-82.44,8.21, , , , , , , , 
2019-11-09 03:50:00,82.33,-82.36,8.21, , , , , , , , 
2019-11-09 04:00:00,82.29,-82.27,8.21, , , , , , , , 
2019-11-09 04:10:00,82.29,-82.22,8.21, , , , , , , , 
2019-11-09 04:20:00,82.29,-82.28,8.21, , , , , , , , 
2019-11-09 04:30:00,82.29,-82.39,8.21, , , , , , , , 
2019-11-09 04:40:00,82.29,-82.03,8.21, , , , , , , , 
2019-11-09 04:50:00,82.29,-81.96,8.21, , , , , , , , 
2019-11-09 05:00:00,82.24,-82.21,8.21, , , , , , , , 
2019-11-09 05:10:00,82.24,-82.00,8.21, , , , , , , , 
2019-11-09 05:20:00,82.24,-82.10,8.21, , , , , , , , 
2019-11-09 05:30:00,82.24,-82.13,8.21, , , , , , , , 
2019-11-09 05:40:00,82.29,-82.44,8.21, , , , , , , , 
2019-11-09 05:50:00,82.29,-82.33,8.21, , , , , , , , 
2019-11-09 06:00:00,82.29,-82.33,8.21, , , , , , , , 
2019-11-09 06:10:00,82.29,-82.66,8.22, , , , , , , , 
2019-11-09 06:20:00,82.33,-83.27,8.23, , , , , , , , 
2019-11-09 06:30:00,82.38,-84.13,8.24, , , , , , , , 
2019-11-09 06:40:00,82.42,-85.08,8.26, , , , , , , , 
2019-11-09 06:50:00,82.46,-86.08,8.27, , , , , , , , 
2019-11-09 07:00:00,82.46,-85.03,8.26, , , , , , , , 
2019-11-09 07:10:00,82.46,-85.10,8.26, , , , , , , , 
2019-11-09 07:20:00,82.46,-84.97,8.26, , , , , , , , 
2019-11-09 07:30:00,82.46,-85.27,8.26, , , , , , , , 
2019-11-09 07:40:00,82.46,-84.92,8.26, , , , , , , , 
2019-11-09 07:50:00,82.46,-85.83,8.27, , , , , , , , 
2019-11-09 08:00:00,82.46,-85.77,8.27, , , , , , , , 
2019-11-09 08:10:00,82.51,-86.30,8.28, , , , , , , , 
2019-11-09 08:20:00,82.51,-87.07,8.29, , , , , , , , 
2019-11-09 08:30:00,82.51,-87.32,8.30, , , , , , , , 
2019-11-09 08:40:00,82.55,-87.58,8.30, , , , , , , , 
2019-11-09 08:50:00,82.60,-88.78,8.32, , , , , , , , 
2019-11-09 09:00:00,82.60,-88.33,8.31, , , , , , , , 
2019-11-09 09:10:00,82.55,-88.33,8.31, , , , , , , , 
2019-11-09 09:20:00,82.55,-87.24,8.29, , , , , , , , 
2019-11-09 09:30:00,82.51,-87.11,8.29, , , , , , , , 
2019-11-09 09:40:00,82.46,-87.83,8.30, , , , , , , , 
2019-11-09 09:50:00,82.42,-87.03,8.29, , , , , , , , 
2019-11-09 10:00:00,82.42,-86.75,8.29, , , , , , , , 
2019-11-09 10:10:00,82.42,-85.80,8.27, , , , , , , , 
2019-11-09 10:20:00,82.38,-85.80,8.27, , , , , , , , 
2019-11-09 10:30:00,82.38,-86.10,8.28, , , , , , , , 
